path,label,emotion_name
/content/TESS_Toronto_emotional_speech_set_data/YAF_fear/YAF_nag_fear.wav,2,fear
/content/TESS_Toronto_emotional_speech_set_data/YAF_disgust/YAF_should_disgust.wav,1,disgust
/content/TESS_Toronto_emotional_speech_set_data/YAF_happy/YAF_cause_happy.wav,3,happy
/content/TESS_Toronto_emotional_speech_set_data/OAF_Fear/OAF_raid_fear.wav,2,fear
/content/TESS_Toronto_emotional_speech_set_data/OAF_Pleasant_surprise/OAF_learn_ps.wav,5,pleasant_surprise
/content/TESS_Toronto_emotional_speech_set_data/OAF_Pleasant_surprise/OAF_bone_ps.wav,5,pleasant_surprise
/content/TESS_Toronto_emotional_speech_set_data/YAF_angry/YAF_choice_angry.wav,0,angry
/content/TESS_Toronto_emotional_speech_set_data/OAF_happy/OAF_sure_happy.wav,3,happy
/content/TESS_Toronto_emotional_speech_set_data/OAF_Fear/OAF_wheat_fear.wav,2,fear
/content/TESS_Toronto_emotional_speech_set_data/YAF_angry/YAF_puff_angry.wav,0,angry
/content/TESS_Toronto_emotional_speech_set_data/OAF_angry/OAF_dog_angry.wav,0,angry
/content/TESS_Toronto_emotional_speech_set_data/YAF_fear/YAF_dip_fear.wav,2,fear
/content/TESS_Toronto_emotional_speech_set_data/OAF_Pleasant_surprise/OAF_burn_ps.wav,5,pleasant_surprise
/content/TESS_Toronto_emotional_speech_set_data/YAF_disgust/YAF_rain_disgust.wav,1,disgust
/content/TESS_Toronto_emotional_speech_set_data/YAF_angry/YAF_lore_angry.wav,0,angry
/content/TESS_Toronto_emotional_speech_set_data/YAF_neutral/YAF_lore_neutral.wav,4,neutral
/content/TESS_Toronto_emotional_speech_set_data/OAF_angry/OAF_jar_angry.wav,0,angry
/content/TESS_Toronto_emotional_speech_set_data/YAF_neutral/YAF_beg_neutral.wav,4,neutral
/content/TESS_Toronto_emotional_speech_set_data/OAF_Fear/OAF_south_fear.wav,2,fear
/content/TESS_Toronto_emotional_speech_set_data/OAF_Sad/OAF_neat_sad.wav,6,sad
/content/TESS_Toronto_emotional_speech_set_data/OAF_disgust/OAF_goal_disgust.wav,1,disgust
/content/TESS_Toronto_emotional_speech_set_data/YAF_happy/YAF_make_happy.wav,3,happy
/content/TESS_Toronto_emotional_speech_set_data/YAF_angry/YAF_dog_angry.wav,0,angry
/content/TESS_Toronto_emotional_speech_set_data/OAF_angry/OAF_chalk_angry.wav,0,angry
/content/TESS_Toronto_emotional_speech_set_data/YAF_neutral/YAF_near_neutral.wav,4,neutral
/content/TESS_Toronto_emotional_speech_set_data/OAF_neutral/OAF_gas_neutral.wav,4,neutral
/content/TESS_Toronto_emotional_speech_set_data/YAF_happy/YAF_raise_happy.wav,3,happy
/content/TESS_Toronto_emotional_speech_set_data/YAF_fear/YAF_soup_fear.wav,2,fear
/content/TESS_Toronto_emotional_speech_set_data/OAF_disgust/OAF_soup_disgust.wav,1,disgust
/content/TESS_Toronto_emotional_speech_set_data/YAF_angry/YAF_pearl_angry.wav,0,angry
/content/TESS_Toronto_emotional_speech_set_data/OAF_neutral/OAF_south_neutral.wav,4,neutral
/content/TESS_Toronto_emotional_speech_set_data/YAF_neutral/YAF_pool_neutral.wav,4,neutral
/content/TESS_Toronto_emotional_speech_set_data/YAF_neutral/YAF_gap_neutral.wav,4,neutral
/content/TESS_Toronto_emotional_speech_set_data/YAF_neutral/YAF_said_neutral.wav,4,neutral
/content/TESS_Toronto_emotional_speech_set_data/OAF_angry/OAF_tell_angry.wav,0,angry
/content/TESS_Toronto_emotional_speech_set_data/YAF_disgust/YAF_check_disgust.wav,1,disgust
/content/TESS_Toronto_emotional_speech_set_data/OAF_Pleasant_surprise/OAF_bought_ps.wav,5,pleasant_surprise
/content/TESS_Toronto_emotional_speech_set_data/YAF_neutral/YAF_reach_neutral.wav,4,neutral
/content/TESS_Toronto_emotional_speech_set_data/OAF_Sad/OAF_sour_sad.wav,6,sad
/content/TESS_Toronto_emotional_speech_set_data/OAF_Sad/OAF_jar_sad.wav,6,sad
/content/TESS_Toronto_emotional_speech_set_data/OAF_Fear/OAF_wire_fear.wav,2,fear
/content/TESS_Toronto_emotional_speech_set_data/OAF_disgust/OAF_half_disgust.wav,1,disgust
/content/TESS_Toronto_emotional_speech_set_data/OAF_happy/OAF_thought_happy.wav,3,happy
/content/TESS_Toronto_emotional_speech_set_data/YAF_fear/YAF_laud_fear.wav,2,fear
/content/TESS_Toronto_emotional_speech_set_data/OAF_Fear/OAF_judge_fear.wav,2,fear
/content/TESS_Toronto_emotional_speech_set_data/YAF_happy/YAF_nice_happy.wav,3,happy
/content/TESS_Toronto_emotional_speech_set_data/YAF_disgust/YAF_ton_disgust.wav,1,disgust
/content/TESS_Toronto_emotional_speech_set_data/OAF_Sad/OAF_wag_sad.wav,6,sad
/content/TESS_Toronto_emotional_speech_set_data/YAF_happy/YAF_rat_happy.wav,3,happy
/content/TESS_Toronto_emotional_speech_set_data/YAF_angry/YAF_goal_angry.wav,0,angry
/content/TESS_Toronto_emotional_speech_set_data/YAF_neutral/YAF_tool_neutral.wav,4,neutral
/content/TESS_Toronto_emotional_speech_set_data/OAF_Fear/OAF_get_fear.wav,2,fear
/content/TESS_Toronto_emotional_speech_set_data/OAF_angry/OAF_mess_angry.wav,0,angry
/content/TESS_Toronto_emotional_speech_set_data/OAF_Pleasant_surprise/OAF_tire_ps.wav,5,pleasant_surprise
/content/TESS_Toronto_emotional_speech_set_data/OAF_happy/OAF_pass_happy.wav,3,happy
/content/TESS_Toronto_emotional_speech_set_data/OAF_happy/OAF_mop_happy.wav,3,happy
/content/TESS_Toronto_emotional_speech_set_data/YAF_sad/YAF_soap_sad.wav,6,sad
/content/TESS_Toronto_emotional_speech_set_data/OAF_Pleasant_surprise/OAF_lore_ps.wav,5,pleasant_surprise
/content/TESS_Toronto_emotional_speech_set_data/OAF_Fear/OAF_juice_fear.wav,2,fear
/content/TESS_Toronto_emotional_speech_set_data/OAF_Sad/OAF_cause_sad.wav,6,sad
/content/TESS_Toronto_emotional_speech_set_data/YAF_fear/YAF_chain_fear.wav,2,fear
/content/TESS_Toronto_emotional_speech_set_data/OAF_Fear/OAF_rat_fear.wav,2,fear
/content/TESS_Toronto_emotional_speech_set_data/OAF_angry/OAF_fall_angry.wav,0,angry
/content/TESS_Toronto_emotional_speech_set_data/OAF_neutral/OAF_sure_neutral.wav,4,neutral
/content/TESS_Toronto_emotional_speech_set_data/YAF_sad/YAF_limb_sad.wav,6,sad
/content/TESS_Toronto_emotional_speech_set_data/YAF_happy/YAF_pike_happy.wav,3,happy
/content/TESS_Toronto_emotional_speech_set_data/YAF_happy/YAF_mop_happy.wav,3,happy
/content/TESS_Toronto_emotional_speech_set_data/OAF_Sad/OAF_shall_sad.wav,6,sad
/content/TESS_Toronto_emotional_speech_set_data/OAF_angry/OAF_back_angry.wav,0,angry
/content/TESS_Toronto_emotional_speech_set_data/YAF_neutral/YAF_soap_neutral.wav,4,neutral
/content/TESS_Toronto_emotional_speech_set_data/YAF_happy/YAF_judge_happy.wav,3,happy
/content/TESS_Toronto_emotional_speech_set_data/OAF_Sad/OAF_tire_sad.wav,6,sad
/content/TESS_Toronto_emotional_speech_set_data/YAF_angry/YAF_goose_angry.wav,0,angry
/content/TESS_Toronto_emotional_speech_set_data/YAF_angry/YAF_lid_angry.wav,0,angry
/content/TESS_Toronto_emotional_speech_set_data/YAF_disgust/YAF_fail_disgust.wav,1,disgust
/content/TESS_Toronto_emotional_speech_set_data/YAF_sad/YAF_mob_sad.wav,6,sad
/content/TESS_Toronto_emotional_speech_set_data/YAF_disgust/YAF_team_disgust.wav,1,disgust
/content/TESS_Toronto_emotional_speech_set_data/YAF_happy/YAF_ton_happy.wav,3,happy
/content/TESS_Toronto_emotional_speech_set_data/OAF_Fear/OAF_ripe_fear.wav,2,fear
/content/TESS_Toronto_emotional_speech_set_data/OAF_happy/OAF_juice_happy.wav,3,happy
/content/TESS_Toronto_emotional_speech_set_data/YAF_happy/YAF_raid_happy.wav,3,happy
/content/TESS_Toronto_emotional_speech_set_data/OAF_neutral/OAF_voice_neutral.wav,4,neutral
/content/TESS_Toronto_emotional_speech_set_data/OAF_angry/OAF_size_angry.wav,0,angry
/content/TESS_Toronto_emotional_speech_set_data/YAF_sad/YAF_tough_sad.wav,6,sad
/content/TESS_Toronto_emotional_speech_set_data/OAF_Fear/OAF_goose_fear.wav,2,fear
/content/TESS_Toronto_emotional_speech_set_data/YAF_neutral/YAF_thought_neutral.wav,4,neutral
/content/TESS_Toronto_emotional_speech_set_data/YAF_pleasant_surprised/YAF_talk_ps.wav,5,pleasant_surprise
/content/TESS_Toronto_emotional_speech_set_data/OAF_angry/OAF_came_angry.wav,0,angry
/content/TESS_Toronto_emotional_speech_set_data/YAF_fear/YAF_wash_fear.wav,2,fear
/content/TESS_Toronto_emotional_speech_set_data/OAF_Pleasant_surprise/OAF_shout_ps.wav,5,pleasant_surprise
/content/TESS_Toronto_emotional_speech_set_data/OAF_angry/OAF_wheat_angry.wav,0,angry
/content/TESS_Toronto_emotional_speech_set_data/OAF_angry/OAF_five_angry.wav,0,angry
/content/TESS_Toronto_emotional_speech_set_data/OAF_Sad/OAF_pain_sad.wav,6,sad
/content/TESS_Toronto_emotional_speech_set_data/YAF_disgust/YAF_food_disgust.wav,1,disgust
/content/TESS_Toronto_emotional_speech_set_data/OAF_disgust/OAF_note_disgust.wav,1,disgust
/content/TESS_Toronto_emotional_speech_set_data/YAF_fear/YAF_cause_fear.wav,2,fear
/content/TESS_Toronto_emotional_speech_set_data/OAF_Fear/OAF_pick_fear.wav,2,fear
/content/TESS_Toronto_emotional_speech_set_data/OAF_angry/OAF_gaze_angry.wav,0,angry
/content/TESS_Toronto_emotional_speech_set_data/YAF_sad/YAF_sure_sad.wav,6,sad
/content/TESS_Toronto_emotional_speech_set_data/YAF_sad/YAF_date_sad.wav,6,sad
/content/TESS_Toronto_emotional_speech_set_data/OAF_Pleasant_surprise/OAF_time_ps.wav,5,pleasant_surprise
/content/TESS_Toronto_emotional_speech_set_data/YAF_neutral/YAF_hash_neutral.wav,4,neutral
/content/TESS_Toronto_emotional_speech_set_data/YAF_sad/YAF_jar_sad.wav,6,sad
/content/TESS_Toronto_emotional_speech_set_data/YAF_fear/YAF_thumb_fear.wav,2,fear
/content/TESS_Toronto_emotional_speech_set_data/YAF_fear/YAF_door_fear.wav,2,fear
/content/TESS_Toronto_emotional_speech_set_data/YAF_sad/YAF_mop_sad.wav,6,sad
/content/TESS_Toronto_emotional_speech_set_data/YAF_pleasant_surprised/YAF_reach_ps.wav,5,pleasant_surprise
/content/TESS_Toronto_emotional_speech_set_data/YAF_sad/YAF_rush_sad.wav,6,sad
/content/TESS_Toronto_emotional_speech_set_data/OAF_neutral/OAF_jug_neutral.wav,4,neutral
/content/TESS_Toronto_emotional_speech_set_data/YAF_disgust/YAF_gap_disgust.wav,1,disgust
/content/TESS_Toronto_emotional_speech_set_data/YAF_neutral/YAF_met_neutral.wav,4,neutral
/content/TESS_Toronto_emotional_speech_set_data/OAF_angry/OAF_talk_angry.wav,0,angry
/content/TESS_Toronto_emotional_speech_set_data/YAF_pleasant_surprised/YAF_fit_ps.wav,5,pleasant_surprise
/content/TESS_Toronto_emotional_speech_set_data/OAF_happy/OAF_tape_happy.wav,3,happy
/content/TESS_Toronto_emotional_speech_set_data/YAF_pleasant_surprised/YAF_tip_ps.wav,5,pleasant_surprise
/content/TESS_Toronto_emotional_speech_set_data/OAF_Fear/OAF_witch_fear.wav,2,fear
/content/TESS_Toronto_emotional_speech_set_data/OAF_disgust/OAF_sail_disgust.wav,1,disgust
/content/TESS_Toronto_emotional_speech_set_data/YAF_angry/YAF_hire_angry.wav,0,angry
/content/TESS_Toronto_emotional_speech_set_data/OAF_Pleasant_surprise/OAF_name_ps.wav,5,pleasant_surprise
/content/TESS_Toronto_emotional_speech_set_data/OAF_angry/OAF_tough_angry.wav,0,angry
/content/TESS_Toronto_emotional_speech_set_data/YAF_happy/YAF_match_happy.wav,3,happy
/content/TESS_Toronto_emotional_speech_set_data/YAF_pleasant_surprised/YAF_shack_ps.wav,5,pleasant_surprise
/content/TESS_Toronto_emotional_speech_set_data/OAF_Sad/OAF_void_sad.wav,6,sad
/content/TESS_Toronto_emotional_speech_set_data/YAF_disgust/YAF_take_disgust.wav,1,disgust
/content/TESS_Toronto_emotional_speech_set_data/OAF_angry/OAF_date_angry.wav,0,angry
/content/TESS_Toronto_emotional_speech_set_data/YAF_angry/YAF_make_angry.wav,0,angry
/content/TESS_Toronto_emotional_speech_set_data/OAF_Pleasant_surprise/OAF_keep_ps.wav,5,pleasant_surprise
/content/TESS_Toronto_emotional_speech_set_data/YAF_fear/YAF_get_fear.wav,2,fear
/content/TESS_Toronto_emotional_speech_set_data/OAF_disgust/OAF_sheep_disgust.wav,1,disgust
/content/TESS_Toronto_emotional_speech_set_data/OAF_Fear/OAF_sure_fear.wav,2,fear
/content/TESS_Toronto_emotional_speech_set_data/OAF_Sad/OAF_gas_sad.wav,6,sad
/content/TESS_Toronto_emotional_speech_set_data/YAF_neutral/YAF_calm_neutral.wav,4,neutral
/content/TESS_Toronto_emotional_speech_set_data/YAF_angry/YAF_gap_angry.wav,0,angry
/content/TESS_Toronto_emotional_speech_set_data/OAF_neutral/OAF_cool_neutral.wav,4,neutral
/content/TESS_Toronto_emotional_speech_set_data/YAF_pleasant_surprised/YAF_wash_ps.wav,5,pleasant_surprise
/content/TESS_Toronto_emotional_speech_set_data/OAF_Fear/OAF_chief_fear.wav,2,fear
/content/TESS_Toronto_emotional_speech_set_data/OAF_Sad/OAF_such_sad.wav,6,sad
/content/TESS_Toronto_emotional_speech_set_data/OAF_happy/OAF_book_happy.wav,3,happy
/content/TESS_Toronto_emotional_speech_set_data/YAF_happy/YAF_when_happy.wav,3,happy
/content/TESS_Toronto_emotional_speech_set_data/OAF_happy/OAF_lore_happy.wav,3,happy
/content/TESS_Toronto_emotional_speech_set_data/OAF_neutral/OAF_haze_neutral.wav,4,neutral
/content/TESS_Toronto_emotional_speech_set_data/YAF_pleasant_surprised/YAF_dog_ps.wav,5,pleasant_surprise
/content/TESS_Toronto_emotional_speech_set_data/OAF_Pleasant_surprise/OAF_chain_ps.wav,5,pleasant_surprise
/content/TESS_Toronto_emotional_speech_set_data/OAF_disgust/OAF_match_disgust.wav,1,disgust
/content/TESS_Toronto_emotional_speech_set_data/OAF_happy/OAF_said_happy.wav,3,happy
/content/TESS_Toronto_emotional_speech_set_data/YAF_happy/YAF_said_happy.wav,3,happy
/content/TESS_Toronto_emotional_speech_set_data/OAF_Pleasant_surprise/OAF_beg_ps.wav,5,pleasant_surprise
/content/TESS_Toronto_emotional_speech_set_data/YAF_disgust/YAF_life_disgust.wav,1,disgust
/content/TESS_Toronto_emotional_speech_set_data/OAF_Fear/OAF_thin_fear.wav,2,fear
/content/TESS_Toronto_emotional_speech_set_data/OAF_disgust/OAF_rat_disgust.wav,1,disgust
/content/TESS_Toronto_emotional_speech_set_data/YAF_fear/YAF_tool_fear.wav,2,fear
/content/TESS_Toronto_emotional_speech_set_data/OAF_Pleasant_surprise/OAF_soup_ps.wav,5,pleasant_surprise
/content/TESS_Toronto_emotional_speech_set_data/YAF_sad/YAF_fit_sad.wav,6,sad
/content/TESS_Toronto_emotional_speech_set_data/YAF_happy/YAF_hit_happy.wav,3,happy
/content/TESS_Toronto_emotional_speech_set_data/OAF_Sad/OAF_bite_sad.wav,6,sad
/content/TESS_Toronto_emotional_speech_set_data/OAF_neutral/OAF_red_neutral.wav,4,neutral
/content/TESS_Toronto_emotional_speech_set_data/YAF_fear/YAF_seize_fear.wav,2,fear
/content/TESS_Toronto_emotional_speech_set_data/OAF_disgust/OAF_puff_disgust.wav,1,disgust
/content/TESS_Toronto_emotional_speech_set_data/OAF_neutral/OAF_wife_neutral.wav,4,neutral
/content/TESS_Toronto_emotional_speech_set_data/YAF_pleasant_surprised/YAF_rough_ps.wav,5,pleasant_surprise
/content/TESS_Toronto_emotional_speech_set_data/YAF_pleasant_surprised/YAF_read_ps.wav,5,pleasant_surprise
/content/TESS_Toronto_emotional_speech_set_data/YAF_angry/YAF_reach_angry.wav,0,angry
/content/TESS_Toronto_emotional_speech_set_data/YAF_fear/YAF_met_fear.wav,2,fear
/content/TESS_Toronto_emotional_speech_set_data/YAF_angry/YAF_shack_angry.wav,0,angry
/content/TESS_Toronto_emotional_speech_set_data/OAF_neutral/OAF_luck_neutral.wav,4,neutral
/content/TESS_Toronto_emotional_speech_set_data/OAF_Pleasant_surprise/OAF_should_ps.wav,5,pleasant_surprise
/content/TESS_Toronto_emotional_speech_set_data/OAF_disgust/OAF_hit_disgust.wav,1,disgust
/content/TESS_Toronto_emotional_speech_set_data/YAF_disgust/YAF_dime_disgust.wav,1,disgust
/content/TESS_Toronto_emotional_speech_set_data/OAF_angry/OAF_germ_angry.wav,0,angry
/content/TESS_Toronto_emotional_speech_set_data/OAF_happy/OAF_chat_happy.wav,3,happy
/content/TESS_Toronto_emotional_speech_set_data/YAF_angry/YAF_beg_angry.wav,0,angry
/content/TESS_Toronto_emotional_speech_set_data/OAF_Fear/OAF_haze_fear.wav,2,fear
/content/TESS_Toronto_emotional_speech_set_data/OAF_disgust/OAF_haze_disgust.wav,1,disgust
/content/TESS_Toronto_emotional_speech_set_data/OAF_disgust/OAF_week_disgust.wav,1,disgust
/content/TESS_Toronto_emotional_speech_set_data/OAF_angry/OAF_loaf_angry.wav,0,angry
/content/TESS_Toronto_emotional_speech_set_data/YAF_angry/YAF_seize_angry.wav,0,angry
/content/TESS_Toronto_emotional_speech_set_data/YAF_angry/YAF_back_angry.wav,0,angry
/content/TESS_Toronto_emotional_speech_set_data/YAF_disgust/YAF_five_disgust.wav,1,disgust
/content/TESS_Toronto_emotional_speech_set_data/YAF_happy/YAF_keep_happy.wav,3,happy
/content/TESS_Toronto_emotional_speech_set_data/YAF_angry/YAF_neat_angry.wav,0,angry
/content/TESS_Toronto_emotional_speech_set_data/YAF_disgust/YAF_shawl_disgust.wav,1,disgust
/content/TESS_Toronto_emotional_speech_set_data/OAF_neutral/OAF_jail_neutral.wav,4,neutral
/content/TESS_Toronto_emotional_speech_set_data/OAF_happy/OAF_seize_happy.wav,3,happy
/content/TESS_Toronto_emotional_speech_set_data/OAF_happy/OAF_food_happy.wav,3,happy
/content/TESS_Toronto_emotional_speech_set_data/OAF_neutral/OAF_pass_neutral.wav,4,neutral
/content/TESS_Toronto_emotional_speech_set_data/OAF_neutral/OAF_chair_neutral.wav,4,neutral
/content/TESS_Toronto_emotional_speech_set_data/OAF_Sad/OAF_gin_sad.wav,6,sad
/content/TESS_Toronto_emotional_speech_set_data/OAF_happy/OAF_hash_happy.wav,3,happy
/content/TESS_Toronto_emotional_speech_set_data/YAF_fear/YAF_jar_fear.wav,2,fear
/content/TESS_Toronto_emotional_speech_set_data/OAF_disgust/OAF_love_disgust.wav,1,disgust
/content/TESS_Toronto_emotional_speech_set_data/OAF_Pleasant_surprise/OAF_reach_ps.wav,5,pleasant_surprise
/content/TESS_Toronto_emotional_speech_set_data/OAF_happy/OAF_should_happy.wav,3,happy
/content/TESS_Toronto_emotional_speech_set_data/YAF_neutral/YAF_bought_neutral.wav,4,neutral
/content/TESS_Toronto_emotional_speech_set_data/YAF_sad/YAF_kill_sad.wav,6,sad
/content/TESS_Toronto_emotional_speech_set_data/YAF_happy/YAF_love_happy.wav,3,happy
/content/TESS_Toronto_emotional_speech_set_data/YAF_sad/YAF_tip_sad.wav,6,sad
/content/TESS_Toronto_emotional_speech_set_data/YAF_happy/YAF_shack_happy.wav,3,happy
/content/TESS_Toronto_emotional_speech_set_data/YAF_fear/YAF_jug_fear.wav,2,fear
/content/TESS_Toronto_emotional_speech_set_data/OAF_neutral/OAF_deep_neutral.wav,4,neutral
/content/TESS_Toronto_emotional_speech_set_data/YAF_fear/YAF_tough_fear.wav,2,fear
/content/TESS_Toronto_emotional_speech_set_data/OAF_Pleasant_surprise/OAF_goose_ps.wav,5,pleasant_surprise
/content/TESS_Toronto_emotional_speech_set_data/YAF_angry/YAF_near_angry.wav,0,angry
/content/TESS_Toronto_emotional_speech_set_data/OAF_Fear/OAF_love_fear.wav,2,fear
/content/TESS_Toronto_emotional_speech_set_data/YAF_sad/YAF_keen_sad.wav,6,sad
/content/TESS_Toronto_emotional_speech_set_data/YAF_disgust/YAF_keen_disgust.wav,1,disgust
/content/TESS_Toronto_emotional_speech_set_data/OAF_Fear/OAF_said_fear.wav,2,fear
/content/TESS_Toronto_emotional_speech_set_data/OAF_disgust/OAF_came_disgust.wav,1,disgust
/content/TESS_Toronto_emotional_speech_set_data/YAF_sad/YAF_judge_sad.wav,6,sad
/content/TESS_Toronto_emotional_speech_set_data/YAF_neutral/YAF_mob_neutral.wav,4,neutral
/content/TESS_Toronto_emotional_speech_set_data/OAF_Sad/OAF_knock_sad.wav,6,sad
/content/TESS_Toronto_emotional_speech_set_data/YAF_pleasant_surprised/YAF_mob_ps.wav,5,pleasant_surprise
/content/TESS_Toronto_emotional_speech_set_data/OAF_disgust/OAF_hush_disgust.wav,1,disgust
/content/TESS_Toronto_emotional_speech_set_data/YAF_pleasant_surprised/YAF_hush_ps.wav,5,pleasant_surprise
/content/TESS_Toronto_emotional_speech_set_data/OAF_Sad/OAF_lid_sad.wav,6,sad
/content/TESS_Toronto_emotional_speech_set_data/OAF_happy/OAF_cab_happy.wav,3,happy
/content/TESS_Toronto_emotional_speech_set_data/OAF_Fear/OAF_bought_fear.wav,2,fear
/content/TESS_Toronto_emotional_speech_set_data/OAF_happy/OAF_hall_happy.wav,3,happy
/content/TESS_Toronto_emotional_speech_set_data/YAF_fear/YAF_home_fear.wav,2,fear
/content/TESS_Toronto_emotional_speech_set_data/OAF_angry/OAF_keg_angry.wav,0,angry
/content/TESS_Toronto_emotional_speech_set_data/OAF_happy/OAF_wire_happy.wav,3,happy
/content/TESS_Toronto_emotional_speech_set_data/YAF_disgust/YAF_home_disgust.wav,1,disgust
/content/TESS_Toronto_emotional_speech_set_data/OAF_Sad/OAF_ton_sad.wav,6,sad
/content/TESS_Toronto_emotional_speech_set_data/OAF_Sad/OAF_good_sad.wav,6,sad
/content/TESS_Toronto_emotional_speech_set_data/YAF_fear/YAF_back_fear.wav,2,fear
/content/TESS_Toronto_emotional_speech_set_data/OAF_angry/OAF_tire_angry.wav,0,angry
/content/TESS_Toronto_emotional_speech_set_data/OAF_angry/OAF_food_angry.wav,0,angry
/content/TESS_Toronto_emotional_speech_set_data/YAF_disgust/YAF_sour_disgust.wav,1,disgust
/content/TESS_Toronto_emotional_speech_set_data/OAF_Pleasant_surprise/OAF_sell_ps.wav,5,pleasant_surprise
/content/TESS_Toronto_emotional_speech_set_data/OAF_Sad/OAF_king_sad.wav,6,sad
/content/TESS_Toronto_emotional_speech_set_data/OAF_disgust/OAF_learn_disgust.wav,1,disgust
/content/TESS_Toronto_emotional_speech_set_data/OAF_neutral/OAF_puff_neutral.wav,4,neutral
/content/TESS_Toronto_emotional_speech_set_data/OAF_disgust/OAF_laud_disgust.wav,1,disgust
/content/TESS_Toronto_emotional_speech_set_data/OAF_happy/OAF_near_happy.wav,3,happy
/content/TESS_Toronto_emotional_speech_set_data/OAF_Fear/OAF_when_fear.wav,2,fear
/content/TESS_Toronto_emotional_speech_set_data/OAF_Sad/OAF_food_sad.wav,6,sad
/content/TESS_Toronto_emotional_speech_set_data/YAF_disgust/YAF_white_disgust.wav,1,disgust
/content/TESS_Toronto_emotional_speech_set_data/OAF_angry/OAF_witch_angry.wav,0,angry
/content/TESS_Toronto_emotional_speech_set_data/OAF_angry/OAF_love_angry.wav,0,angry
/content/TESS_Toronto_emotional_speech_set_data/YAF_angry/YAF_gin_angry.wav,0,angry
/content/TESS_Toronto_emotional_speech_set_data/OAF_happy/OAF_hole_happy.wav,3,happy
/content/TESS_Toronto_emotional_speech_set_data/OAF_Pleasant_surprise/OAF_gas_ps.wav,5,pleasant_surprise
/content/TESS_Toronto_emotional_speech_set_data/OAF_Pleasant_surprise/OAF_chief_ps.wav,5,pleasant_surprise
/content/TESS_Toronto_emotional_speech_set_data/OAF_Sad/OAF_tape_sad.wav,6,sad
/content/TESS_Toronto_emotional_speech_set_data/OAF_disgust/OAF_take_disgust.wav,1,disgust
/content/TESS_Toronto_emotional_speech_set_data/OAF_Fear/OAF_late_fear.wav,2,fear
/content/TESS_Toronto_emotional_speech_set_data/YAF_fear/YAF_jail_fear.wav,2,fear
/content/TESS_Toronto_emotional_speech_set_data/OAF_angry/OAF_thumb_angry.wav,0,angry
/content/TESS_Toronto_emotional_speech_set_data/YAF_pleasant_surprised/YAF_ripe_ps.wav,5,pleasant_surprise
/content/TESS_Toronto_emotional_speech_set_data/OAF_angry/OAF_time_angry.wav,0,angry
/content/TESS_Toronto_emotional_speech_set_data/YAF_disgust/YAF_rag_disgust.wav,1,disgust
/content/TESS_Toronto_emotional_speech_set_data/OAF_Sad/OAF_vine_sad.wav,6,sad
/content/TESS_Toronto_emotional_speech_set_data/YAF_happy/YAF_shawl_happy.wav,3,happy
/content/TESS_Toronto_emotional_speech_set_data/YAF_angry/YAF_keg_angry.wav,0,angry
/content/TESS_Toronto_emotional_speech_set_data/OAF_Sad/OAF_life_sad.wav,6,sad
/content/TESS_Toronto_emotional_speech_set_data/OAF_Sad/OAF_hit_sad.wav,6,sad
/content/TESS_Toronto_emotional_speech_set_data/OAF_happy/OAF_which_happy.wav,3,happy
/content/TESS_Toronto_emotional_speech_set_data/OAF_Fear/OAF_deep_fear.wav,2,fear
/content/TESS_Toronto_emotional_speech_set_data/YAF_fear/YAF_peg_fear.wav,2,fear
/content/TESS_Toronto_emotional_speech_set_data/OAF_happy/OAF_boat_happy.wav,3,happy
/content/TESS_Toronto_emotional_speech_set_data/YAF_neutral/YAF_raise_neutral.wav,4,neutral
/content/TESS_Toronto_emotional_speech_set_data/OAF_neutral/OAF_ripe_neutral.wav,4,neutral
/content/TESS_Toronto_emotional_speech_set_data/YAF_fear/YAF_bite_fear.wav,2,fear
/content/TESS_Toronto_emotional_speech_set_data/OAF_Fear/OAF_came_fear.wav,2,fear
/content/TESS_Toronto_emotional_speech_set_data/YAF_happy/YAF_bean_happy.wav,3,happy
/content/TESS_Toronto_emotional_speech_set_data/OAF_Pleasant_surprise/OAF_ring_ps.wav,5,pleasant_surprise
/content/TESS_Toronto_emotional_speech_set_data/YAF_disgust/YAF_juice_disgust.wav,1,disgust
/content/TESS_Toronto_emotional_speech_set_data/OAF_neutral/OAF_raise_neutral.wav,4,neutral
/content/TESS_Toronto_emotional_speech_set_data/YAF_sad/YAF_take_sad.wav,6,sad
/content/TESS_Toronto_emotional_speech_set_data/YAF_angry/YAF_peg_angry.wav,0,angry
/content/TESS_Toronto_emotional_speech_set_data/YAF_neutral/YAF_puff_neutral.wav,4,neutral
/content/TESS_Toronto_emotional_speech_set_data/OAF_Fear/OAF_live_fear.wav,2,fear
/content/TESS_Toronto_emotional_speech_set_data/YAF_fear/YAF_rush_fear.wav,2,fear
/content/TESS_Toronto_emotional_speech_set_data/YAF_sad/YAF_merge_sad.wav,6,sad
/content/TESS_Toronto_emotional_speech_set_data/YAF_neutral/YAF_rag_neutral.wav,4,neutral
/content/TESS_Toronto_emotional_speech_set_data/YAF_disgust/YAF_kite_disgust.wav,1,disgust
/content/TESS_Toronto_emotional_speech_set_data/YAF_angry/YAF_hash_angry.wav,0,angry
/content/TESS_Toronto_emotional_speech_set_data/OAF_Fear/OAF_tire_fear.wav,2,fear
/content/TESS_Toronto_emotional_speech_set_data/OAF_Fear/OAF_shirt_fear.wav,2,fear
